Target;Source
 00170; Tersánszky Józsi Jenő
 00170; Tersánszky Józsi Jenő
 00170; Tersánszky Józsi Jenő
 00170; Tersánszky Józsi Jenő
 00170; Tersánszky Józsi Jenő
 00170; Tersánszky Józsi Jenő
 00170; Tersánszky Józsi Jenő
 00170; Kosztolányi Dezső
 00170; Schöpflin Aladár
 00170; Ady Endre
 00170; Ady Endre
 00170; Bató József
 00170; Kertész István
 00170; Déznai Viktor
 00170; Kabos Ede
 00170; Fekete Miklós
 00170; Felvinczi Takács Zoltán
 00170; Lackó Géza
 00170; Kaczér Illés
 00170; Kosztolányi Dezső
 00170; Elek Artúr
 00171; Móricz Zsigmond
 00171; Móricz Zsigmond
 00171; Móricz Zsigmond
 00171; Albert Samain
 00171; Albert Samain
 00171; Ambrus Zoltán
 00171; Boros Ferenc
 00171; Tersánszky Józsi Jenő
 00171; Tersánszky Józsi Jenő
 00171; Tersánszky Józsi Jenő
 00171; Tersánszky Józsi Jenő
 00171; Schöpflin Aladár
 00171; Harry Russel-Dorsan
 00171; Ady Endre
 00171; Nagy Andor
 00171; Lengyel Menyhért
 00171; Kosztolányi Dezső
 00171; Barta Lajos
 00171; Ambrus Zoltán
 00172; Móricz Zsigmond
 00172; Gallovich Károly
 00172; Tersánszky Józsi Jenő
 00172; Tersánszky Józsi Jenő
 00172; Tersánszky Józsi Jenő
 00172; Tersánszky Józsi Jenő
 00172; Tersánszky Józsi Jenő
 00172; Tersánszky Józsi Jenő
 00172; Tersánszky Józsi Jenő
 00172; Tersánszky Józsi Jenő
 00172; Lengyel Géza
 00172; Füst Milán
 00172; Lendvai István
 00172; Lendvai István
 00172; Lendvai István
 00172; Ferenczy Béni
 00172; Ady Endre
 00172; Ady Endre
 00172; Ady Endre
 00172; Laczkó Géza
 00172; Lengyel Menyhért
 00172; Kosztolányi Dezső
 00172; Felvinczy Takács Zoltán
 00172; Bálint Aladár
 00173; Ambrus Zoltán
 00173; Ambrus Zoltán
 00173; Ambrus Zoltán
 00173; Babits Mihály
 00173; Karinthy Frigyes
 00173; Szász Menyhért
 00173; Harry Russel-Dorsan
 00173; Schöpflin Aladár
 00173; Ady Endre
 00173; Ady Endre
 00173; Ady Endre
 00173; Erdély Jenő
 00173; Lengyel Menyhért
 00173; Zolnai Béla
 00173; Pethő Sándor
 00173; Lakatos László
 00173; Ambrus Zoltán
 00173; Földi Mihály
 00173; Barta Lajos
 00173; Felvinczi Takács Zoltán
 00173; Ady Endre
 00173; Szini Gyula
 00173; Lovik Károly
 00174; Szabó Dezső
 00174; Kosztolányi Dezső
 00174; Ambrus Zoltán
 00174; Ambrus Zoltán
 00174; Ambrus Zoltán
 00174; Havas Gyula
 00174; Havas Gyula
 00174; Havas Gyula
 00174; Abrányi Emil
 00174; Harry Russel-Dorsan
 00174; Harry Russel-Dorsan
 00174; Ady Endre
 00174; Ady Endre
 00174; Kassák Lajos
 00174; Földi Mihály
 00174; Felvinczi Takács Zoltán
 00174; Lantos Helén
 00174; Molnár Antal
 00175; Ambrus Zoltán
 00175; Nagy Zoltán
 00175; Nagy Zoltán
 00175; Nagy Zoltán
 00175; Nagy Zoltán
 00175; Nagy Zoltán
 00175; Nagy Zoltán
 00175; Lengyel Menyhért
 00175; Albert Samain
 00175; Albert Samain
 00175; Vámbéry Ármin
 00175; Harry Russel-Dorsan
 00175; Harry Russel-Dorsan
 00175; Gallovich Károly
 00175; Gallovich Károly
 00175; Gallovich Károly
 00175; Móricz Zsigmond
 00175; Tersánszky Józsi Jenő
 00175; Ady Endre
 00175; Schöpflin Aladár
 00175; Kosztolányi Dezső
 00175; Felvinczi Takács Zoltán
 00175; Relle Pál
 00175; Barta Lajos
 00175; Zolnai Béla
 00175; Fekete Miklós
 00175; Lendvai István
 00175; Lendvai István
 00176; Babits Mihály
 00176; Lendvai István
 00176; Moly Tamás
 00176; Monostori H. Kamilló
 00176; Monostori H. Kamilló
 00176; Vámbéry Ármin
 00176; Győri Ernő
 00176; Ambrus Zoltán
 00176; Földi Mihály
 00176; Barta Lajos
 00176; Kosztolányi Dezső
 00176; Havas Gyula
 00176; Bálint Aladár
 00176; Meller Simon
 00176; Erdély Jenő
 00176; Lengyel Menyhért
 00177; Schöpflin Aladár
 00177; Rozványi Vilmos
 00177; Rozványi Vilmos
 00177; Halász Imre
 00177; Ambrus Zoltán
 00177; Harry Russel-Dorsan
 00177; Harry Russel-Dorsan
 00177; Laczkó Géza
 00177; Laczkó Géza
 00177; Laczkó Géza
 00177; Lengyel Menyhért
 00177; Ady Endre
 00177; Ady Endre
 00177; Ady Endre
 00177; Ignotus
 00177; Szabó Dezső
 00177; Fekete Miklós
 00177; Barta Lajos
 00178; Ambrus Zoltán
 00178; Ambrus Zoltán
 00178; Heltai Jenő
 00178; Heltai Jenő
 00178; Ifj. Gaal Mózes
 00178; Lányi Sarolta
 00178; Lányi Sarolta
 00178; Lányi Sarolta
 00178; Lányi Sarolta
 00178; Radó Sámuel
 00178; Havas Gyula
 00178; Ady Endre
 00178; Ady Endre
 00178; Ady Endre
 00178; Kertész István
 00178; Földi Mihály
 00178; Földi Mihály
 00178; Havas Gyula
 00178; Erdély Jenő
 00178; Ignotus
 00179; Schöpflin Aladár
 00179; Halász Imre
 00179; Halász Imre
 00179; Somlyó Zoltán
 00179; Somlyó Zoltán
 00179; Somlyó Zoltán
 00179; Somlyó Zoltán
 00179; Somlyó Zoltán
 00179; Babits Mihály
 00179; Földi Mihály
 00179; Kosztolányi Dezső
 00179; Kassák Lajos
 00179; Kassák Lajos
 00179; Székely Artur
 00179; Ambrus Zoltán
 00179; Ambrus Zoltán
 00179; Ady Endre
 00179; Ady Endre
 00179; Ady Endre
 00179; Lakatos László
 00179; Lengyel Menyhért
 00179; Lendvai István
 00179; Halász Imre
 00179; Kosztolányi Dezső
 00179; Barta Lajos
 00179; Bálint Aladár
 00180; Hatvany Lajos
 00180; Hatvany Lajos
 00180; Hatvany Lajos
 00180; Babits Mihály
 00180; Babits Mihály
 00180; Babits Mihály
 00180; Babits Mihály
 00180; Babits Mihály
 00180; Babits Mihály
 00180; Babits Mihály
 00180; Móricz Zsigmond
 00180; Ambrus Zoltán
 00180; Ambrus Zoltán
 00180; Tersánszky Józsi Jenő
 00180; Sirató Károly
 00180; Stein Aurél
 00180; Stein Aurél
 00180; Ady Endre
 00180; Halász Gyula
 00180; Franyó Zoltán
 00180; Lendvai István
 00180; Lengyel Menyhért
 00180; Dénes Zsófia
 00180; Bálint Aladár
 00180; Szekula Gyula
 00180; Ady Endre
 00180; Ady Endre
 00181; Babits Mihály
 00181; Babits Mihály
 00181; Babits Mihály
 00181; Babits Mihály
 00181; Térey Sándor
 00181; Halász Imre
 00181; Kosztolányi Dezső
 00181; Ambrus Zoltán
 00181; Ambrus Zoltán
 00181; Ambrus Zoltán
 00181; Ambrus Zoltán
 00181; Feleky Géza
 00181; Feleky Géza
 00181; Feleky Géza
 00181; Feleky Géza
 00181; Feleky Géza
 00181; Feleky Géza
 00181; Ambrus Zoltán
 00181; Ady Endre
 00181; Ady Endre
 00181; Ady Endre
 00181; Lovag Ádám
 00181; Felvinczi Takács Zoltán
 00181; Kosztolányi Dezső
 00181; Kázmér Ernő
 00181; Szekula Gyula
 00182; Ibsen
 00182; Babits Mihály
 00182; Babits Mihály
 00182; Babits Mihály
 00182; Ambrus Zoltán
 00182; Szabó Dezső
 00182; Szabó Dezső
 00182; Szabó Dezső
 00182; Szabó Dezső
 00182; Szabó Dezső
 00182; Szabó Dezső
 00182; Hatvany Lajos
 00182; Hatvany Lajos
 00182; Hatvany Lajos
 00182; Lakatos László
 00182; Feleky Géza
 00182; Feleky Géza
 00182; Feleky Géza
 00182; Feleky Géza
 00182; Ady Endre
 00182; Ady Endre
 00182; Halász Gyula
 00182; Földi Mihály
 00182; Bálint Aladár
 00182; Bálint Aladár
 00182; Molnár Antal
 00182; Fekete Miklós
 00183; Kaffka Margit
 00183; Kaffka Margit
 00183; Kaffka Margit
 00183; Kaffka Margit
 00183; Kaffka Margit
 00183; Kaffka Margit
 00183; Kaffka Margit
 00183; Kaffka Margit
 00183; Kaffka Margit
 00183; Kaffka Margit
 00183; Kaffka Margit
 00183; Kaffka Margit
 00183; Kosztolányi Dezső
 00183; Babits Mihály
 00183; Babits Mihály
 00183; Babits Mihály
 00183; Feleky Géza
 00183; Feleky Géza
 00183; Feleky Géza
 00183; Feleky Géza
 00183; Hugo Wolf
 00183; Lendvai István
 00183; Rippl-Rónai József
 00183; Ady Endre
 00183; Franyó Zoltán
 00183; Hatvany Lajos
 00183; Felvinczi Takács Zoltán
 00183; Zolnai Béla
 00183; Elek Artúr
 00184; Ambrus Zoltán
 00184; Turóczi-Trostler József
 00184; Turóczi-Trostler József
 00184; Babits Mihály
 00184; Babits Mihály
 00184; Babits Mihály
 00184; Lengyel Menyhért
 00184; Szabó Dezső
 00184; Szabó Dezső
 00184; Szabó Dezső
 00184; Szabó Dezső
 00184; Szabó Dezső
 00184; Szabó Dezső
 00184; Szabó Dezső
 00184; Szabó Dezső
 00184; Szabó Dezső
 00184; Szabó Dezső
 00184; Tóth Árpád
 00184; Tóth Árpád
 00184; Tóth Árpád
 00184; Tóth Árpád
 00184; Móricz Zsigmond
 00184; Ady Endre
 00184; Kertész István
 00184; Déznai Viktor
 00184; Molnár Antal
 00184; Felvinczi Takács Zoltán
 00184; Bálint Aladár
 00185; Schöpflin Aladár
 00185; Kaffka Margit
 00185; Babits Mihály
 00185; Babits Mihály
 00185; Babits Mihály
 00185; Zilahy Lajos
 00185; Kertész István
 00185; Kertész István
 00185; Kertész István
 00185; Feleky Géza
 00185; Feleky Géza
 00185; Feleky Géza
 00185; Móricz Zsigmond
 00185; Ady Endre
 00185; Fenyő Miksa
 00185; Tóth Árpád
 00185; Barta Lajos
 00185; Bálint Aladár
 00185; Bálint Aladár
 00185; Kosztolányi Dezső
 00185; Fenyő Miksa
 00185; Ady Endre
 00185; Feleky Géza
 00186; Babits Mihály
 00186; Babits Mihály
 00186; Babits Mihály
 00186; Babits Mihály
 00186; Babits Mihály
 00186; Ambrus Zoltán
 00186; Ambrus Zoltán
 00186; Ambrus Zoltán
 00186; Ambrus Zoltán
 00186; Ambrus Zoltán
 00186; Szép Ernő
 00186; Babits Mihály
 00186; Babits Mihály
 00186; Babits Mihály
 00186; Szabó Dezső
 00186; Szabó Dezső
 00186; Szabó Dezső
 00186; Szabó Dezső
 00186; Szabó Dezső
 00186; Lányi Sarolta
 00186; Lányi Sarolta
 00186; Lányi Sarolta
 00186; Ignotus
 00186; Móricz Zsigmond
 00186; Ady Endre
 00186; Fenyő Miksa
 00186; Elek Artúr
 00186; Fenyő Miksa
 00186; Bálint Aladár
 00186; Feleky Géza
 00187; Ady Endre
 00187; Fenyő Miksa
 00187; Lengyel Menyhért
 00187; Lengyel Menyhért
 00187; Babits Mihály
 00187; Babits Mihály
 00187; Feleky Géza
 00187; Feleky Géza
 00187; Barta Lajos
 00187; Barta Lajos
 00187; Barta Lajos
 00187; Barta Lajos
 00187; Barta Lajos
 00187; Barta Lajos
 00187; Barta Lajos
 00187; Kertész István
 00187; Ambrus Zoltán
 00187; Lendvay István
 00187; Felvinczi Takács Zoltán
 00187; P. Freund Mária Dr.
 00187; Bálint Aladár
 00187; Bálint Aladár
 00187; Szabó Dezső
 00188; Ignotus
 00188; Li-Tai-Pe
 00188; Li-Tai-Pe
 00188; Chen-Tue-Csi
 00188; Móricz Zsigmond
 00188; Schöpflin Aladár
 00188; Babits Mihály
 00188; Babits Mihály
 00188; Ambrus Zoltán
 00188; Kosztolányi Dezső
 00188; Hatvany Lajos
 00188; Karinthy Frigyes
 00188; Karinthy Frigyes
 00188; Karinthy Frigyes
 00188; Karinthy Frigyes
 00188; Halász Imre
 00188; Laczkó Géza
 00189; Elek Artur
 00189; Laczkó Géza
 00189; Somlyó Zoltán
 00189; Somlyó Zoltán
 00189; Fehér Sándor
 00189; Földi Mihály
 00189; Bárdos Artúr
 00189; Bárdos Artúr
 00189; Bárdos Artúr
 00189; Bárdos Artúr
 00189; Bárdos Artúr
 00189; Bárdos Artúr
 00189; Bárdos Artúr
 00189; Bárdos Artúr
 00189; Bárdos Artúr
 00189; Bárdos Artúr
 00189; Bárdos Artúr
 00189; Bárdos Artúr
 00189; Bárdos Artúr
 00189; Bárdos Artúr
 00189; Bárdos Artúr
 00189; Lengyel Menyhért
 00189; Babits Mihály
 00189; Babits Mihály
 00189; Kosztolányi Dezső
 00189; Feleky Géza
 00189; Feleky Géza
 00189; Feleky Géza
 00189; Bálint Aladár
 00189; Illés Béla
 00189; Lengyel Menyhért
 00189; Bárdos Artúr
 00189; Tóth Árpád
 00189; Felvinczi Takács Zoltán
 00190; Boross László
 00190; Lovik Károly
 00190; Lovik Károly
 00190; Lovik Károly
 00190; Szász Zoltán
 00190; Kertész István
 00190; Kertész István
 00190; Kertész István
 00190; Kertész István
 00190; Havas Gyula
 00190; Havas Gyula
 00190; Babits Mihály
 00190; Babits Mihály
 00190; Ambrus Zoltán
 00190; Ady Endre
 00190; Ady Endre
 00190; Schöpflin Aladár
 00190; Schöpflin Aladár
 00190; Bálint Aladár
 00190; Bálint Aladár
 00190; Fayer Pál
 00190; Székely Artúr
 00190; Barta Lajos
 00190; Fenyő Miksa
 00190; Molnár Antal
 00191; Babits Mihály
 00191; Oscar Wilde
 00191; Móricz Zsigmond
 00191; Kosztolányi Dezső
 00191; Laczkó Géza
 00191; Takács Edith
 00191; H. G. Wells
 00191; H. G. Wells
 00191; Molnár Jenő
 00191; Molnár Jenő
 00191; Molnár Jenő
 00191; Molnár Jenő
 00191; Molnár Jenő
 00191; Molnár Jenő
 00191; Ambrus Zoltán
 00191; Ambrus Zoltán
 00191; Lendvai István
 00191; Barta Lajos
 00191; Kosztolányi Dezső
 00191; Schöpflin Aladár
 00191; Bálint Aladár
 00191; Fenyő Miksa
 00192; Kaffka Margit
 00192; Szép Ernő
 00192; Móricz Zsigmond
 00192; Móricz Zsigmond
 00192; Móricz Zsigmond
 00192; Móricz Zsigmond
 00192; Móricz Zsigmond
 00192; Móricz Zsigmond
 00192; Kaffka Margit
 00192; H. G. Wells
 00192; Kertész István
 00192; Kertész István
 00192; Szabó Dezső
 00192; Szabó Dezső
 00192; Szabó Dezső
 00192; Lengyel Menyhért
 00192; Ady Endre
 00192; Ferenczy Béni
 00192; Ignotus
 00192; Kosztolányi Dezső
 00192; Kosztolányi Dezső
 00192; Kosztolányi Dezső
 00192; Kosztolányi Dezső
 00192; Kosztolányi Dezső
 00192; Bálint Aladár
 00192; Bálint Aladár
 00192; Illés Béla
 00192; Schöpflin Aladár
 00193; Ambrus Zoltán
 00193; Ambrus Zoltán
 00193; R. M. Rilke
 00193; Kaffka Margit
 00193; Somlyó Zoltán
 00193; Laczkó Géza
 00193; Barta Lajos
 00193; Barta Lajos
 00193; Barta Lajos
 00193; Barta Lajos
 00193; Barta Lajos
 00193; Berény Róbert
 00193; Ady Endre
 00193; Ignotus
 00193; Molnár Antal
 00193; Molnár Antal
 00194; Ambrus Zoltán
 00194; Ambrus Zoltán
 00194; Jászay-Horváth Elemér
 00194; Jászay-Horváth Elemér
 00194; Jászay-Horváth Elemér
 00194; F. Kernách Ilona
 00194; Földi Mihály
 00194; Földi Mihály
 00194; Földi Mihály
 00194; Földi Mihály
 00194; Földi Mihály
 00194; Földi Mihály
 00194; Földi Mihály
 00194; Sándor Imre
 00194; Stein Aurél
 00194; Molnár Jenő
 00194; Schöpflin Aladár
 00194; Ady Endre
 00194; Ady Endre
 00194; Ady Endre
 00194; Ady Endre
 00194; Ignotus
 00194; Barta Lajos
 00194; Barta Lajos
 00194; Barta Lajos
 00194; Illés Béla
 00194; Dienes László
 00194; Molnár Antal
 00194; Tóth Árpád
 00194; Tóth Árpád
 00194; Tóth Árpád
 00194; Ady Endre
 00195; Lengyel Menyhért
 00195; Babits Mihály
 00195; Babits Mihály
 00195; Tóth Wanda
 00195; Laczkó Géza
 00195; Kádár Endre
 00195; Kádár Endre
 00195; Kádár Endre
 00195; Kádár Endre
 00195; Ady Endre
 00195; Ady Endre
 00195; Ignotus
 00195; Barta Lajos
 00195; Lovag Ádám
 00195; Molnár Antal
 00195; Bálint Aladár
 00195; Schöpflin Aladár
 00196; Halász Imre
 00196; Kassák Lajos
 00196; Szép Ernő
 00196; Szép Ernő
 00196; Szép Ernő
 00196; Szép Ernő
 00196; Szép Ernő
 00196; Ambrus Zoltán
 00196; Ambrus Zoltán
 00196; Ambrus Zoltán
 00196; Elek Artúr
 00196; Kertész István
 00196; Lengyel Géza
 00196; Schöpflin Aladár
 00196; Fenyő Miksa
 00196; Schöpflin Aladár
 00196; Bálint Aladár
 00196; Fenyő Miksa
 00197; Schöpflin Aladár
 00197; Charles Baudelaire
 00197; Albert Samain
 00197; Albert Samain
 00197; Kassák Lajos
 00197; Halász Imre
 00197; Ambrus Zoltán
 00197; Jékey Aladár
 00197; Ifj. Gaal Mózes
 00197; Ady Endre
 00197; Ady Endre
 00197; Tóth Árpád
 00197; Ady Endre
 00197; Návai Aladár
 00198; Ambrus Zoltán
 00198; Rozványi Vilmos
 00198; Rozványi Vilmos
 00198; Móricz Zsigmond
 00198; Kassák Lajos
 00198; Lengyel Menyhért
 00198; Ady Endre
 00198; Ady Endre
 00198; Ady Endre
 00198; Tóth Árpád
 00198; Tóth Árpád
 00198; Tóth Árpád
 00198; Tóth Árpád
 00198; Halász Imre
 00198; Ady Endre
 00198; Ady Endre
 00198; Ady Endre
 00198; Halász Gyula
 00198; Szini Gyula
 00198; Ady Endre
 00198; Ady Endre
 00198; Illés Béla
 00198; Molnár Antal
 00198; Berrsche Alexander
 00198; Franyó Zoltán
 00198; Ady Endre
 00199; Schöpflin Aladár
 00199; Rozványi Vilmos
 00199; Kosztolányi Dezső
 00199; Kemény Simon
 00199; Kemény Simon
 00199; Karinthy Frigyes
 00199; Karinthy Frigyes
 00199; Karinthy Frigyes
 00199; Karinthy Frigyes
 00199; Karinthy Frigyes
 00199; Karinthy Frigyes
 00199; Karinthy Frigyes
 00199; Karinthy Frigyes
 00199; Szép Ernő
 00199; Szép Ernő
 00199; Szép Ernő
 00199; Halász Imre
 00199; Ambrus Zoltán
 00199; Kassák Lajos
 00199; Ady Endre
 00199; Ignotus
 00199; Barta Lajos
 00199; Tóth Árpád
 00199; Bálint Aladár
 00199; Ignotus
 00199; Ignotus
 00200; Erdősi Dezső
 00200; Babits Mihály
 00200; Babits Mihály
 00200; Babits Mihály
 00200; Shakespeare
 00200; Shakespeare
 00200; Shakespeare
 00200; Lengyel Géza
 00200; Hungaricus
 00200; Kassák Lajos
 00200; Ambrus Zoltán
 00200; Ady Endre
 00200; Ady Endre
 00200; Ady Endre
 00200; Schöpflin Aladár
 00200; Bálint Aladár
 00200; Bálint Aladár
 00200; Lengyel Menyhért
 00201; Halász Gyula
 00201; Dosztojevszkij Mihajlovics Fedor
 00201; Dosztojevszkij Mihajlovics Fedor
 00201; Reichard Piroska
 00201; Kassák Lajos
 00201; Kemény Simon
 00201; Szabó Dezső
 00201; Szabó Dezső
 00201; Szabó Dezső
 00201; Schöpflin Aladár
 00201; Ambrus Zoltán
 00201; Ambrus Zoltán
 00201; Ambrus Zoltán
 00201; Ady Endre
 00201; Ady Endre
 00201; Ignotus
 00202; Nagy Zoltán
 00202; Nagy Zoltán
 00202; Nagy Zoltán
 00202; Nagy Zoltán
 00202; Nagy Zoltán
 00202; Nagy Zoltán
 00202; Nagy Zoltán
 00202; Nagy Zoltán
 00202; Nagy Zoltán
 00202; Nagy Zoltán
 00202; Nagy Zoltán
 00202; Nagy Zoltán
 00202; Laczkó Géza
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Ziprisz Aladár
 00202; Kertész István
 00202; Bálint Aladár
 00202; Ady Endre
 00202; Ady Endre
 00202; Lengyel Menyhért
 00202; Lengyel Menyhért
 00202; Schöpflin Aladár
 00202; Bálint Aladár
 00202; Molnár Jenő
 00203; Tersánszky Józsi Jenő
 00203; Szép Ernő
 00203; Szabó Dezső
 00203; Szabó Dezső
 00203; Szabó Dezső
 00203; Szabó Dezső
 00203; Szabó Dezső
 00203; Hajdu Henrik
 00203; Hajdu Henrik
 00203; Hajdu Henrik
 00203; Ambrus Zoltán
 00203; Sisa Miklós
 00203; Bálint Aladár
 00203; Ady Endre
 00203; Laczkó Géza
 00203; Bíró Lajos
 00203; Lázár Béla
 00203; Bálint Aladár
 00204; Tersánszky Józsi Jenő
 00204; Térey Sándor
 00204; Kabos Ede
 00204; Kabos Ede
 00204; Kabos Ede
 00204; Kabos Ede
 00204; Kabos Ede
 00204; Kabos Ede
 00204; Kabos Ede
 00204; Ambrus Zoltán
 00204; Ambrus Zoltán
 00204; Szász Zoltán
 00204; Szép Ernő
 00204; Halász Gyula
 00204; Szini Gyula
 00204; Schöpflin Aladár
 00204; Fayer Pál
 00205; Szomory Dezső
 00205; Havas Gyula
 00205; Tersánszky Józsi Jenő
 00205; Tersánszky Józsi Jenő
 00205; Ambrus Zoltán
 00205; Ambrus Zoltán
 00205; Babits Mihály
 00205; Szabó Dezső
 00205; Ady Endre
 00205; Schöpflin Aladár
 00205; Tóth Árpád
 00205; Tóth Árpád
 00205; Molnár Antal
 00205; Halász Gyula
 00206; Lengyel Géza
 00206; Ambrus Zoltán
 00206; Ambrus Zoltán
 00206; Szini Gyula
 00206; Havas Gyula
 00206; Havas Gyula
 00206; Havas Gyula
 00206; Havas Gyula
 00206; Havas Gyula
 00206; Havas Gyula
 00206; Lányi Sarolta
 00206; Cholnoky László
 00206; Cholnoky László
 00206; Cholnoky László
 00206; Balázs Béla
 00206; Balázs Béla
 00206; Balázs Béla
 00206; Schöpflin Aladár
 00206; Kassák Lajos
 00206; Babits Mihály
 00206; Tersánszky Józsi Jenő
 00206; Tersánszky Józsi Jenő
 00206; Tersánszky Józsi Jenő
 00206; Barta Lajos
 00206; Havas Gyula
 00207; Ignotus
 00207; Ambrus Zoltán
 00207; Ambrus Zoltán
 00207; Laczkó Géza
 00207; Nagy Endre
 00207; Nagy Endre
 00207; Nagy Endre
 00207; Balázs Béla
 00207; Sas Andor
 00207; Schöpflin Aladár
 00207; Fenyő Miksa
 00207; Ignotus
 00207; Schöpflin Aladár
 00207; Bálint Aladár
 00208; Gróf Andrássy Gyula
 00208; Tóth Árpád
 00208; F. Kernách Ilona
 00208; Lányi Sarolta
 00208; Wordsworth
 00208; Tennyson
 00208; Keats
 00208; Paul Verlaine
 00208; Paul Verlaine
 00208; Baudelaire
 00208; Ignotus
 00208; Gellért Oszkár
 00208; Fenyő Miksa
 00208; Ady Endre
 00208; Moly Tamás
 00208; Kemény Simon
 00208; Szini Gyula
 00208; Szini Gyula
 00208; Schöpflin Aladár
 00209; Szomory Dezső
 00209; Kaffka Margit
 00209; Vas Ferenc
 00209; Lengyel Menyhért
 00209; Tersánszky Józsi Jenő
 00209; Révész Béla
 00209; Szép Ernő
 00209; Móricz Zsigmond
 00209; Ignotus
 00209; Fenyő Miksa
 00209; Gellért Oszkár
 00209; Hajós Miklós
 00209; Ambrus Zoltán
 00209; Ambrus Zoltán
 00209; Ady Endre
 00209; Ady Endre
 00209; Schöpflin Aladár
 00209; Tóth Árpád
 00209; Bálint Aladár
 00209; Bálint Aladár
 00210; Návay Lajos
 00210; Schöpflin Aladár
 00210; Tóth Árpád
 00210; Tóth Árpád
 00210; Tóth Árpád
 00210; Tóth Árpád
 00210; Tóth Árpád
 00210; Tóth Árpád
 00210; Laczkó Géza
 00210; Bartalis János
 00210; Bartalis János
 00210; Szabó Dezső
 00210; Gellért Oszkár
 00210; Fenyő Miksa
 00210; Ambrus Zoltán
 00210; Fenyő Miksa
 00210; Havas Gyula
 00210; Havas Gyula
 00210; Havas Gyula
 00210; Ignotus
 00210; Szini Gyula
 00210; Babits Mihály
 00210; Tóth Árpád
 00210; Lengyel Menyhért
 00211; Ignotus
 00211; Tóth Árpád
 00211; Tóth Árpád
 00211; Tóth Árpád
 00211; Tóth Árpád
 00211; Tóth Árpád
 00211; Tóth Árpád
 00211; Tóth Árpád
 00211; Halász Imre
 00211; Ambrus Zoltán
 00211; La Fontaine
 00211; La Fontaine
 00211; La Fontaine
 00211; La Fontaine
 00211; Lukács György
 00211; Lukács György
 00211; Lukács György
 00211; Lukács György
 00211; Lukács György
 00211; Reichard Piroska
 00211; Reichard Piroska
 00211; Kádár Endre
 00211; Harsányi Kálmán
 00211; Harsányi Kálmán
 00211; Harsányi Kálmán
 00211; Erdély Jenő
 00211; Erdély Jenő
 00211; Erdély Jenő
 00211; Lengyel Géza
 00211; Dr. Pável Konstantin
 00211; Fekete Lajos
 00211; Ady Endre
 00211; Ady Endre
 00211; Schöpflin Aladár
 00211; Szini Gyula
 00211; Szini Gyula
 00211; Kosztolányi Dezső
 00211; Barta Lajos
 00211; Hajdú Henrik
 00211; Tóth Árpád
 00211; Tóth Árpád
 00211; Bálint Aladár
 00211; Tóth Árpád
 00211; Bálint Aladár
 00211; Bálint Aladár
 00212; Tóth Árpád
 00212; Babits Mihály
 00212; Móricz Zsigmond
 00212; Ambrus Zoltán
 00212; Ignotus
 00212; Halász Imre
 00212; Kosztolányi Dezső
 00212; Tóth Árpád
 00212; Lengyel Menyhért
 00212; Bálint Aladár
 00212; Lányi Viktor
 00212; Bálint Aladár
 00213; Ignotus
 00213; Kaffka Margit
 00213; Kaffka Margit
 00213; Kaffka Margit
 00213; Szép Ernő
 00213; Szép Ernő
 00213; Ady Endre
 00213; Ady Endre
 00213; Ady Endre
 00213; Ady Endre
 00213; Ady Endre
 00213; Prof. Dr. Sigmund Freud
 00213; Gellért Oszkár
 00213; Móricz Zsigmond
 00213; Réti Ödön
 00213; Lányi Sarolta
 00213; Lengyel Menyhért
 00213; Lengyel Menyhért
 00213; Lengyel Menyhért
 00213; Lengyel Menyhért
 00213; Lengyel Menyhért
 00213; Babits Mihály
 00213; Babits Mihály
 00213; Révész Béla
 00213; Révész Béla
 00213; Nagy Zoltán
 00213; Ambrus Zoltán
 00213; Ambrus Zoltán
 00213; Szini Gyula
 00213; Kosztolányi Dezső
 00213; Fenyő Miksa
 00213; Turcsányi Elek
 00213; Turcsányi Elek
 00213; Babits Mihály
 00213; Balázs Béla
 00213; Fenyő Miksa
 00213; Fekete Miklós
 00213; Ady Endre
 00213; Ignotus
 00213; Ignotus
 00213; Elek Artúr
 00213; Kosztolányi Dezső
 00213; Havas Gyula
 00213; Bálint Aladár
 00213; Dr. Pethő Sándor
 00213; Halász Imre
 00214; Szomory Dezső
 00214; Tersánszky Józsi Jenő
 00214; Tersánszky Józsi Jenő
 00214; Kaffka Margit
 00214; Kaffka Margit
 00214; Tóth Árpád
 00214; Kádár Endre
 00214; Ambrus Zoltán
 00214; Turcsányi Elek
 00214; Ignotus
 00214; Benedek Károly
 00214; Benedek Károly
 00214; Benedek Károly
 00214; Benedek Károly
 00214; Benedek Károly
 00214; Benedek Károly
 00214; Balkányi Béla
